chunk_id,source,text,citation_label,citation_url,age_group,fitness_factors,grade
prescription:유아기-75-M-순발력-1,prescription,"유아기 75개월 남자 중 순발력 1등급인 108명에게 처방된 본운동: 밴드를 당겨요(6%), 영차영차 올라요(5%), 알록달록 공을 옮겨요(5%), 동물처럼 걸어요(4%), 지그재그 달려요(4%), 빌리보를 밀어요(4%), 꼬리를 떼어요(4%), 낚시를 해요(3%), 점핑점핑해요(3%), 알록달록 붙여요(3%), 인사 체조(3%), 끌어요 당겨요(3%), 줄넘기 해요(3%), 윗몸 말며 공을 전달해요(3%), 후다닥 집어요(3%), 우리 모두 다같이(2%), 소방훈련 해요(2%), 힘차게 던져요(2%), 공을 옮겨요(옆)(2%), 고정식 자전거 타기(2%), 후굴자세 해봐요(2%), 딩딩링을 끼워요(2%), 후다닥 붙여요(2%), 지게발 걸어요(1%), 조심조심 걸어요(1%), 알을 낳아요(1%), 아쿠아로빅(1%), 엉금엉금 기어요(1%), 옆으로 누워 폼롤러 굴려주기(1%), 폼롤러 앞으로 굴리기(1%)",국민체력100 운동처방 · 유아기 75개월 순발력 1등급,,유아기,순발력,1
prescription:유아기-75-M-순발력-2,prescription,"유아기 75개월 남자 중 순발력 2등급인 79명에게 처방된 본운동: 영차영차 올라요(8%), 빌리보를 밀어요(5%), 동물처럼 걸어요(5%), 밴드를 당겨요(5%), 꼬리를 떼어요(4%), 지그재그 달려요(4%), 인사 체조(3%), 지게발 걸어요(3%), 점핑점핑해요(3%), 줄넘기 해요(3%), 후다닥 집어요(3%), 힘차게 던져요(3%), 소방훈련 해요(3%), 고정식 자전거 타기(2%), 공을 옮겨요(옆)(2%), 후다닥 붙여요(2%), 낚시를 해요(2%), 고정식 트레드밀에서 걷기(2%), 알록달록 공을 옮겨요(2%), 스텝박스 오르내리기(2%), 윗몸 말며 공을 전달해요(2%), 후굴자세 해봐요(1%), 알을 낳아요(1%), 우리 모두 다같이(1%), 바벨 잡고 들어올리기(1%), 덤벨 잡고 앉았다 일어서기(1%), 엉금엉금 기어요(1%), 끌어요 당겨요(1%), 조심조심 걸어요(1%), 밸런스 보드에 서요(1%)",국민체력100 운동처방 · 유아기 75개월 순발력 2등급,,유아기,순발력,2
prescription:유아기-75-M-순발력-미달,prescription,"유아기 75개월 남자 중 순발력 미달인 221명에게 처방된 본운동: 지그재그 달려요(7%), 밴드를 당겨요(6%), 꼬리를 떼어요(5%), 영차영차 올라요(5%), 빌리보를 밀어요(5%), 힘차게 던져요(5%), 점핑점핑해요(5%), 동물처럼 걸어요(5%), 후다닥 집어요(4%), 후다닥 붙여요(4%), 줄넘기 해요(4%), 알록달록 공을 옮겨요(3%), 인사 체조(3%), 알록달록 붙여요(2%), 윗몸 말며 공을 전달해요(2%), 끌어요 당겨요(2%), 힘차게 맞춰요(2%), 낚시를 해요(2%), 소방훈련 해요(2%), 우리 모두 다같이(2%), 공을 옮겨요(옆)(2%), 지게발 걸어요(2%), 후굴자세 해봐요(1%), 딩딩링을 끼워요(1%)",국민체력100 운동처방 · 유아기 75개월 순발력 미달,,유아기,순발력,미달
prescription:유아기-75-M-심폐지구력-1,prescription,"유아기 75개월 남자 중 심폐지구력 1등급인 151명에게 처방된 본운동: 밴드를 당겨요(6%), 지그재그 달려요(6%), 영차영차 올라요(6%), 빌리보를 밀어요(5%), 동물처럼 걸어요(4%), 후다닥 집어요(4%), 힘차게 던져요(4%), 꼬리를 떼어요(4%), 후다닥 붙여요(3%), 줄넘기 해요(3%), 점핑점핑해요(3%), 알록달록 공을 옮겨요(3%), 인사 체조(3%), 우리 모두 다같이(3%), 낚시를 해요(3%), 윗몸 말며 공을 전달해요(2%), 공을 옮겨요(옆)(2%), 소방훈련 해요(2%), 알을 낳아요(2%), 지게발 걸어요(2%), 후굴자세 해봐요(2%), 고정식 자전거 타기(2%), 딩딩링을 끼워요(2%), 알록달록 붙여요(1%), 밸런스 보드에 서요(1%), 끌어요 당겨요(1%), 공 받고 던져요(1%), 분리배출 해요(1%)",국민체력100 운동처방 · 유아기 75개월 심폐지구력 1등급,,유아기,심폐지구력,1
prescription:유아기-75-M-심폐지구력-2,prescription,"유아기 75개월 남자 중 심폐지구력 2등급인 92명에게 처방된 본운동: 지그재그 달려요(8%), 점핑점핑해요(5%), 동물처럼 걸어요(5%), 알록달록 공을 옮겨요(4%), 꼬리를 떼어요(4%), 영차영차 올라요(4%), 빌리보를 밀어요(4%), 알록달록 붙여요(4%), 힘차게 던져요(3%), 밴드를 당겨요(3%), 후다닥 붙여요(3%), 후다닥 집어요(3%), 줄넘기 해요(3%), 소방훈련 해요(3%), 끌어요 당겨요(2%), 윗몸 말며 공을 전달해요(2%), 인사 체조(2%), 후굴자세 해봐요(2%), 우리 모두 다같이(2%), 지게발 걸어요(2%), 고정식 자전거 타기(2%), 낚시를 해요(1%), 뽁뽁이를 눌러요(1%), 딩딩링을 끼워요(1%), 조심조심 걸어요(1%), 발바닥 치기(1%), 힘차게 맞춰요(1%), 고정식 트레드밀에서 걷기(1%), 공 받고 던져요(1%), 밸런스 보드에 서요(1%)",국민체력100 운동처방 · 유아기 75개월 심폐지구력 2등급,,유아기,심폐지구력,2
prescription:유아기-75-M-심폐지구력-3,prescription,"유아기 75개월 남자 중 심폐지구력 3등급인 50명에게 처방된 본운동: 동물처럼 걸어요(8%), 영차영차 올라요(7%), 밴드를 당겨요(6%), 줄넘기 해요(6%), 빌리보를 밀어요(6%), 꼬리를 떼어요(6%), 힘차게 맞춰요(4%), 힘차게 던져요(4%), 지그재그 달려요(4%), 후다닥 붙여요(3%), 낚시를 해요(3%), 소방훈련 해요(3%), 인사 체조(3%), 알록달록 붙여요(2%), 점핑점핑해요(2%), 윗몸 말며 공을 전달해요(2%), 후다닥 집어요(2%), 밸런스 볼에 서요(2%), 공을 옮겨요(옆)(2%), 후굴자세 해봐요(2%), 끌어요 당겨요(2%), 공을 옮겨요(앞)(2%)",국민체력100 운동처방 · 유아기 75개월 심폐지구력 3등급,,유아기,심폐지구력,3
prescription:유아기-75-M-심폐지구력-미달,prescription,"유아기 75개월 남자 중 심폐지구력 미달인 113명에게 처방된 본운동: 밴드를 당겨요(7%), 영차영차 올라요(6%), 꼬리를 떼어요(6%), 점핑점핑해요(5%), 알록달록 공을 옮겨요(5%), 지그재그 달려요(5%), 빌리보를 밀어요(4%), 후다닥 집어요(4%), 동물처럼 걸어요(3%), 줄넘기 해요(3%), 인사 체조(3%), 끌어요 당겨요(3%), 힘차게 던져요(3%), 낚시를 해요(3%), 후다닥 붙여요(3%), 지게발 걸어요(3%), 공을 옮겨요(옆)(2%), 윗몸 말며 공을 전달해요(2%), 알록달록 붙여요(2%), 고정식 자전거 타기(2%), 소방훈련 해요(2%), 스텝박스 오르내리기(1%), 조심조심 걸어요(1%), 힘차게 맞춰요(1%), 딩딩링을 끼워요(1%)",국민체력100 운동처방 · 유아기 75개월 심폐지구력 미달,,유아기,심폐지구력,미달
prescription:유아기-75-M-유연성-1,prescription,"유아기 75개월 남자 중 유연성 1등급인 66명에게 처방된 본운동: 영차영차 올라요(6%), 밴드를 당겨요(5%), 동물처럼 걸어요(5%), 빌리보를 밀어요(5%), 꼬리를 떼어요(5%), 지그재그 달려요(3%), 낚시를 해요(3%), 줄넘기 해요(3%), 인사 체조(3%), 힘차게 던져요(3%), 점핑점핑해요(3%), 고정식 자전거 타기(3%), 후다닥 집어요(3%), 소방훈련 해요(3%), 알록달록 공을 옮겨요(2%), 끌어요 당겨요(2%), 우리 모두 다같이(2%), 윗몸 말며 공을 전달해요(2%), 힘차게 맞춰요(2%), 공을 옮겨요(옆)(2%), 지게발 걸어요(2%), 옆으로 누워 폼롤러 굴려주기(2%), 폼롤러 앞으로 굴리기(2%), 폼롤러 밀며 몸 앞으로 숙이기(2%), 누워서 전신 뻗기(2%), 밴드 머리 뒤로 들어올리기(2%), 플렉스 바 비틀기(2%), 벽에서 팔굽혀 펴기(2%), 짐볼에서 몸통 돌리기(2%)",국민체력100 운동처방 · 유아기 75개월 유연성 1등급,,유아기,유연성,1
prescription:유아기-75-M-유연성-2,prescription,"유아기 75개월 남자 중 유연성 2등급인 41명에게 처방된 본운동: 영차영차 올라요(7%), 동물처럼 걸어요(7%), 빌리보를 밀어요(6%), 소방훈련 해요(6%), 지그재그 달려요(6%), 밴드를 당겨요(4%), 점핑점핑해요(4%), 꼬리를 떼어요(4%), 힘차게 맞춰요(4%), 후다닥 집어요(4%), 알록달록 공을 옮겨요(3%), 인사 체조(3%), 우리 모두 다같이(3%), 낚시를 해요(2%), 힘차게 던져요(2%), 끌어요 당겨요(2%), 줄넘기 해요(2%), 알록달록 붙여요(2%), 후굴자세 해봐요(2%), 알을 낳아요(2%), 스텝박스 오르내리기(2%), 윗몸 말며 공을 전달해요(2%)",국민체력100 운동처방 · 유아기 75개월 유연성 2등급,,유아기,유연성,2
prescription:유아기-75-M-유연성-3,prescription,"유아기 75개월 남자 중 유연성 3등급인 78명에게 처방된 본운동: 지그재그 달려요(9%), 밴드를 당겨요(9%), 영차영차 올라요(6%), 동물처럼 걸어요(6%), 후다닥 집어요(5%), 알록달록 공을 옮겨요(5%), 빌리보를 밀어요(4%), 후다닥 붙여요(4%), 꼬리를 떼어요(4%), 윗몸 말며 공을 전달해요(4%), 점핑점핑해요(4%), 낚시를 해요(3%), 힘차게 던져요(3%), 인사 체조(3%), 줄넘기 해요(3%), 알록달록 붙여요(2%), 공을 옮겨요(옆)(2%), 끌어요 당겨요(2%), 지게발 걸어요(1%), 고정식 자전거 타기(1%)",국민체력100 운동처방 · 유아기 75개월 유연성 3등급,,유아기,유연성,3
prescription:유아기-75-M-유연성-미달,prescription,"유아기 75개월 남자 중 유연성 미달인 224명에게 처방된 본운동: 지그재그 달려요(6%), 밴드를 당겨요(5%), 꼬리를 떼어요(5%), 영차영차 올라요(5%), 점핑점핑해요(4%), 힘차게 던져요(4%), 빌리보를 밀어요(4%), 줄넘기 해요(4%), 후다닥 붙여요(4%), 후다닥 집어요(4%), 동물처럼 걸어요(3%), 알록달록 공을 옮겨요(3%), 인사 체조(3%), 알록달록 붙여요(2%), 지게발 걸어요(2%), 끌어요 당겨요(2%), 윗몸 말며 공을 전달해요(2%), 공을 옮겨요(옆)(2%), 낚시를 해요(2%), 우리 모두 다같이(2%), 후굴자세 해봐요(2%), 소방훈련 해요(2%), 알을 낳아요(2%), 딩딩링을 끼워요(2%), 조심조심 걸어요(1%), 고정식 자전거 타기(1%), 힘차게 맞춰요(1%), 뽁뽁이를 눌러요(1%), 공 받고 던져요(1%), 스텝박스 오르내리기(1%)",국민체력100 운동처방 · 유아기 75개월 유연성 미달,,유아기,유연성,미달
prescription:유아기-75-M-전체-전체,prescription,"유아기 75개월 남자 409명에게 처방된 본운동: 지그재그 달려요(6%), 밴드를 당겨요(6%), 영차영차 올라요(6%), 동물처럼 걸어요(5%), 빌리보를 밀어요(5%), 꼬리를 떼어요(5%), 점핑점핑해요(4%), 후다닥 집어요(4%), 힘차게 던져요(4%), 알록달록 공을 옮겨요(3%), 줄넘기 해요(3%), 후다닥 붙여요(3%), 인사 체조(3%), 낚시를 해요(2%), 윗몸 말며 공을 전달해요(2%), 알록달록 붙여요(2%), 끌어요 당겨요(2%), 소방훈련 해요(2%), 우리 모두 다같이(2%), 공을 옮겨요(옆)(2%), 지게발 걸어요(2%), 후굴자세 해봐요(1%), 힘차게 맞춰요(1%), 고정식 자전거 타기(1%), 딩딩링을 끼워요(1%), 알을 낳아요(1%), 조심조심 걸어요(1%), 공 받고 던져요(1%)",국민체력100 운동처방 · 유아기 75개월,,유아기,,
prescription:유아기-75-M-협응력-1,prescription,"유아기 75개월 남자 중 협응력 1등급인 131명에게 처방된 본운동: 영차영차 올라요(6%), 지그재그 달려요(6%), 힘차게 던져요(5%), 꼬리를 떼어요(5%), 밴드를 당겨요(5%), 후다닥 집어요(5%), 동물처럼 걸어요(4%), 인사 체조(4%), 점핑점핑해요(4%), 빌리보를 밀어요(4%), 끌어요 당겨요(4%), 후다닥 붙여요(3%), 알록달록 공을 옮겨요(3%), 윗몸 말며 공을 전달해요(3%), 낚시를 해요(2%), 지게발 걸어요(2%), 힘차게 맞춰요(2%), 우리 모두 다같이(2%), 줄넘기 해요(2%), 공을 옮겨요(옆)(2%), 후굴자세 해봐요(2%), 소방훈련 해요(2%), 고정식 자전거 타기(1%), 조심조심 걸어요(1%), 알을 낳아요(1%), 딩딩링을 끼워요(1%), 거북이 스트레칭(1%)",국민체력100 운동처방 · 유아기 75개월 협응력 1등급,,유아기,협응력,1
prescription:유아기-75-M-협응력-2,prescription,"유아기 75개월 남자 중 협응력 2등급인 73명에게 처방된 본운동: 밴드를 당겨요(7%), 빌리보를 밀어요(7%), 지그재그 달려요(6%), 영차영차 올라요(5%), 동물처럼 걸어요(5%), 꼬리를 떼어요(5%), 줄넘기 해요(5%), 점핑점핑해요(5%), 소방훈련 해요(4%), 알록달록 공을 옮겨요(3%), 후다닥 붙여요(3%), 힘차게 던져요(3%), 우리 모두 다같이(3%), 알록달록 붙여요(3%), 후다닥 집어요(3%), 끌어요 당겨요(3%), 인사 체조(2%), 윗몸 말며 공을 전달해요(2%), 조심조심 걸어요(2%), 딩딩링을 끼워요(2%), 힘차게 맞춰요(1%)",국민체력100 운동처방 · 유아기 75개월 협응력 2등급,,유아기,협응력,2
prescription:유아기-75-M-협응력-미달,prescription,"유아기 75개월 남자 중 협응력 미달인 205명에게 처방된 본운동: 지그재그 달려요(6%), 밴드를 당겨요(6%), 영차영차 올라요(6%), 동물처럼 걸어요(5%), 꼬리를 떼어요(4%), 알록달록 공을 옮겨요(4%), 빌리보를 밀어요(4%), 줄넘기 해요(4%), 점핑점핑해요(4%), 후다닥 집어요(4%), 힘차게 던져요(3%), 후다닥 붙여요(3%), 낚시를 해요(3%), 알록달록 붙여요(3%), 윗몸 말며 공을 전달해요(2%), 공을 옮겨요(옆)(2%), 인사 체조(2%), 지게발 걸어요(2%), 소방훈련 해요(2%), 알을 낳아요(1%), 후굴자세 해봐요(1%), 고정식 자전거 타기(1%), 우리 모두 다같이(1%), 딩딩링을 끼워요(1%), 끌어요 당겨요(1%), 힘차게 맞춰요(1%), 스텝박스 오르내리기(1%), 공 받고 던져요(1%), 밸런스 볼에 서요(1%), 엉금엉금 기어요(1%)",국민체력100 운동처방 · 유아기 75개월 협응력 미달,,유아기,협응력,미달
prescription:유아기-76-F-근력-1,prescription,"유아기 76개월 여자 중 근력 1등급인 80명에게 처방된 본운동: 영차영차 올라요(7%), 알록달록 공을 옮겨요(7%), 밴드를 당겨요(7%), 힘차게 던져요(6%), 우리 모두 다같이(5%), 알록달록 붙여요(5%), 동물처럼 걸어요(4%), 점핑점핑해요(4%), 빌리보를 밀어요(4%), 낚시를 해요(4%), 꼬리를 떼어요(4%), 지그재그 달려요(3%), 공을 옮겨요(옆)(3%), 후다닥 붙여요(2%), 줄넘기 해요(2%), 후굴자세 해봐요(2%), 윗몸 말며 공을 전달해요(2%), 인사 체조(2%), 후다닥 집어요(2%), 공 받고 던져요(2%), 힘차게 맞춰요(2%), 소방훈련 해요(2%)",국민체력100 운동처방 · 유아기 76개월 근력 1등급,,유아기,근력,1
prescription:유아기-76-F-근력-2,prescription,"유아기 76개월 여자 중 근력 2등급인 51명에게 처방된 본운동: 영차영차 올라요(8%), 밴드를 당겨요(6%), 점핑점핑해요(5%), 후굴자세 해봐요(5%), 꼬리를 떼어요(5%), 줄넘기 해요(5%), 빌리보를 밀어요(5%), 힘차게 던져요(5%), 우리 모두 다같이(4%), 알록달록 공을 옮겨요(3%), 지그재그 달려요(3%), 후다닥 집어요(3%), 끌어요 당겨요(3%), 낚시를 해요(2%), 알록달록 붙여요(2%), 공을 옮겨요(옆)(2%), 윗몸 말며 공을 전달해요(2%), 동물처럼 걸어요(2%), 소방훈련 해요(2%), 알을 낳아요(2%), 인사 체조(2%)",국민체력100 운동처방 · 유아기 76개월 근력 2등급,,유아기,근력,2
prescription:유아기-76-F-근력-3,prescription,"유아기 76개월 여자 중 근력 3등급인 72명에게 처방된 본운동: 밴드를 당겨요(9%), 힘차게 던져요(6%), 후굴자세 해봐요(6%), 영차영차 올라요(5%), 빌리보를 밀어요(4%), 지그재그 달려요(4%), 거북이 스트레칭(4%), 알록달록 공을 옮겨요(4%), 우리 모두 다같이(4%), 점핑점핑해요(4%), 윗몸 말며 공을 전달해요(4%), 후다닥 붙여요(4%), 낚시를 해요(3%), 알록달록 붙여요(3%), 후다닥 집어요(3%), 동물처럼 걸어요(3%), 꼬리를 떼어요(2%), 소방훈련 해요(2%), 힘차게 맞춰요(2%), 공을 옮겨요(옆)(1%), 조심조심 걸어요(1%)",국민체력100 운동처방 · 유아기 76개월 근력 3등급,,유아기,근력,3
prescription:유아기-76-F-근력-미달,prescription,"유아기 76개월 여자 중 근력 미달인 141명에게 처방된 본운동: 밴드를 당겨요(10%), 영차영차 올라요(8%), 빌리보를 밀어요(5%), 알록달록 공을 옮겨요(5%), 동물처럼 걸어요(5%), 우리 모두 다같이(4%), 꼬리를 떼어요(4%), 후다닥 집어요(4%), 점핑점핑해요(3%), 후다닥 붙여요(3%), 알록달록 붙여요(3%), 낚시를 해요(3%), 힘차게 던져요(3%), 윗몸 말며 공을 전달해요(3%), 지그재그 달려요(3%), 엉금엉금 기어요(2%), 공을 옮겨요(옆)(2%), 후굴자세 해봐요(2%), 줄넘기 해요(2%), 끌어요 당겨요(2%), 인사 체조(2%), 거북이 스트레칭(2%)",국민체력100 운동처방 · 유아기 76개월 근력 미달,,유아기,근력,미달
prescription:유아기-76-F-근지구력-1,prescription,"유아기 76개월 여자 중 근지구력 1등급인 110명에게 처방된 본운동: 밴드를 당겨요(9%), 영차영차 올라요(6%), 빌리보를 밀어요(6%), 점핑점핑해요(5%), 동물처럼 걸어요(5%), 지그재그 달려요(5%), 후굴자세 해봐요(4%), 우리 모두 다같이(4%), 알록달록 공을 옮겨요(4%), 꼬리를 떼어요(4%), 줄넘기 해요(3%), 힘차게 던져요(3%), 낚시를 해요(3%), 윗몸 말며 공을 전달해요(3%), 후다닥 집어요(3%), 거북이 스트레칭(2%), 공을 옮겨요(옆)(2%), 알록달록 붙여요(2%), 힘차게 맞춰요(2%), 인사 체조(2%), 후다닥 붙여요(2%), 알을 낳아요(2%), 공 받고 던져요(1%)",국민체력100 운동처방 · 유아기 76개월 근지구력 1등급,,유아기,근지구력,1
prescription:유아기-76-F-근지구력-2,prescription,"유아기 76개월 여자 중 근지구력 2등급인 72명에게 처방된 본운동: 밴드를 당겨요(11%), 영차영차 올라요(9%), 힘차게 던져요(6%), 꼬리를 떼어요(5%), 빌리보를 밀어요(5%), 알록달록 공을 옮겨요(4%), 후다닥 집어요(4%), 후다닥 붙여요(3%), 우리 모두 다같이(3%), 윗몸 말며 공을 전달해요(3%), 낚시를 해요(3%), 알록달록 붙여요(3%), 인사 체조(3%), 거북이 스트레칭(3%), 공을 옮겨요(옆)(3%), 끌어요 당겨요(3%), 후굴자세 해봐요(3%), 동물처럼 걸어요(2%), 지그재그 달려요(2%), 점핑점핑해요(2%)",국민체력100 운동처방 · 유아기 76개월 근지구력 2등급,,유아기,근지구력,2
prescription:유아기-76-F-근지구력-3,prescription,"유아기 76개월 여자 중 근지구력 3등급인 71명에게 처방된 본운동: 알록달록 공을 옮겨요(8%), 밴드를 당겨요(8%), 영차영차 올라요(7%), 우리 모두 다같이(5%), 힘차게 던져요(5%), 알록달록 붙여요(5%), 빌리보를 밀어요(4%), 후굴자세 해봐요(4%), 공을 옮겨요(옆)(4%), 낚시를 해요(4%), 후다닥 집어요(3%), 지그재그 달려요(3%), 후다닥 붙여요(3%), 점핑점핑해요(3%), 거북이 스트레칭(3%), 윗몸 말며 공을 전달해요(3%), 동물처럼 걸어요(2%), 힘차게 맞춰요(2%), 줄넘기 해요(2%), 엉금엉금 기어요(2%)",국민체력100 운동처방 · 유아기 76개월 근지구력 3등급,,유아기,근지구력,3
prescription:유아기-76-F-근지구력-미달,prescription,"유아기 76개월 여자 중 근지구력 미달인 91명에게 처방된 본운동: 영차영차 올라요(7%), 밴드를 당겨요(6%), 점핑점핑해요(5%), 동물처럼 걸어요(5%), 알록달록 공을 옮겨요(5%), 알록달록 붙여요(4%), 빌리보를 밀어요(4%), 우리 모두 다같이(4%), 후다닥 붙여요(4%), 꼬리를 떼어요(4%), 힘차게 던져요(4%), 엉금엉금 기어요(3%), 지그재그 달려요(3%), 후굴자세 해봐요(3%), 낚시를 해요(2%), 소방훈련 해요(2%), 끌어요 당겨요(2%), 윗몸 말며 공을 전달해요(2%), 후다닥 집어요(2%), 줄넘기 해요(2%), 딩딩링을 끼워요(2%), 인사 체조(2%), 공 받고 던져요(2%)",국민체력100 운동처방 · 유아기 76개월 근지구력 미달,,유아기,근지구력,미달
prescription:유아기-76-F-민첩성-1,prescription,"유아기 76개월 여자 중 민첩성 1등급인 161명에게 처방된 본운동: 영차영차 올라요(8%), 밴드를 당겨요(8%), 알록달록 공을 옮겨요(5%), 점핑점핑해요(4%), 우리 모두 다같이(4%), 빌리보를 밀어요(4%), 힘차게 던져요(4%), 알록달록 붙여요(4%), 낚시를 해요(4%), 동물처럼 걸어요(3%), 후굴자세 해봐요(3%), 꼬리를 떼어요(3%), 인사 체조(3%), 지그재그 달려요(3%), 윗몸 말며 공을 전달해요(3%), 줄넘기 해요(3%), 소방훈련 해요(2%), 후다닥 집어요(2%), 끌어요 당겨요(2%), 공을 옮겨요(옆)(2%), 거북이 스트레칭(2%), 후다닥 붙여요(2%), 힘차게 맞춰요(2%)",국민체력100 운동처방 · 유아기 76개월 민첩성 1등급,,유아기,민첩성,1
prescription:유아기-76-F-민첩성-2,prescription,"유아기 76개월 여자 중 민첩성 2등급인 65명에게 처방된 본운동: 밴드를 당겨요(9%), 꼬리를 떼어요(6%), 빌리보를 밀어요(6%), 영차영차 올라요(6%), 후굴자세 해봐요(5%), 점핑점핑해요(5%), 알록달록 공을 옮겨요(4%), 지그재그 달려요(4%), 우리 모두 다같이(4%), 후다닥 집어요(3%), 후다닥 붙여요(3%), 알록달록 붙여요(3%), 힘차게 던져요(3%), 낚시를 해요(3%), 윗몸 말며 공을 전달해요(3%), 동물처럼 걸어요(3%), 줄넘기 해요(3%), 거북이 스트레칭(3%), 공을 옮겨요(옆)(2%), 끌어요 당겨요(2%), 힘차게 맞춰요(2%), 조심조심 걸어요(1%), 알을 낳아요(1%)",국민체력100 운동처방 · 유아기 76개월 민첩성 2등급,,유아기,민첩성,2
prescription:유아기-76-F-민첩성-미달,prescription,"유아기 76개월 여자 중 민첩성 미달인 116명에게 처방된 본운동: 밴드를 당겨요(10%), 영차영차 올라요(7%), 힘차게 던져요(6%), 알록달록 공을 옮겨요(5%), 빌리보를 밀어요(5%), 동물처럼 걸어요(5%), 우리 모두 다같이(4%), 후다닥 붙여요(4%), 후다닥 집어요(4%), 지그재그 달려요(3%), 윗몸 말며 공을 전달해요(3%), 점핑점핑해요(3%), 공을 옮겨요(옆)(3%), 꼬리를 떼어요(3%), 후굴자세 해봐요(3%), 낚시를 해요(3%), 알록달록 붙여요(2%), 거북이 스트레칭(2%), 줄넘기 해요(2%), 엉금엉금 기어요(2%)",국민체력100 운동처방 · 유아기 76개월 민첩성 미달,,유아기,민첩성,미달
prescription:유아기-76-F-순발력-1,prescription,"유아기 76개월 여자 중 순발력 1등급인 90명에게 처방된 본운동: 밴드를 당겨요(8%), 영차영차 올라요(7%), 우리 모두 다같이(6%), 알록달록 공을 옮겨요(6%), 빌리보를 밀어요(5%), 꼬리를 떼어요(4%), 힘차게 던져요(4%), 낚시를 해요(4%), 점핑점핑해요(4%), 지그재그 달려요(4%), 소방훈련 해요(4%), 후굴자세 해봐요(3%), 알록달록 붙여요(3%), 인사 체조(3%), 동물처럼 걸어요(3%), 후다닥 집어요(3%), 윗몸 말며 공을 전달해요(2%), 후다닥 붙여요(2%), 거북이 스트레칭(2%), 힘차게 맞춰요(2%), 줄넘기 해요(2%)",국민체력100 운동처방 · 유아기 76개월 순발력 1등급,,유아기,순발력,1
prescription:유아기-76-F-순발력-2,prescription,"유아기 76개월 여자 중 순발력 2등급인 81명에게 처방된 본운동: 영차영차 올라요(9%), 밴드를 당겨요(9%), 알록달록 공을 옮겨요(6%), 빌리보를 밀어요(5%), 점핑점핑해요(5%), 알록달록 붙여요(4%), 지그재그 달려요(4%), 동물처럼 걸어요(4%), 후굴자세 해봐요(4%), 힘차게 던져요(4%), 우리 모두 다같이(4%), 낚시를 해요(3%), 윗몸 말며 공을 전달해요(3%), 후다닥 집어요(3%), 공을 옮겨요(옆)(3%), 후다닥 붙여요(3%), 꼬리를 떼어요(3%), 조심조심 걸어요(2%), 거북이 스트레칭(2%), 힘차게 맞춰요(2%)",국민체력100 운동처방 · 유아기 76개월 순발력 2등급,,유아기,순발력,2
prescription:유아기-76-F-순발력-미달,prescription,"유아기 76개월 여자 중 순발력 미달인 172명에게 처방된 본운동: 밴드를 당겨요(9%), 영차영차 올라요(7%), 빌리보를 밀어요(5%), 힘차게 던져요(5%), 알록달록 공을 옮겨요(4%), 동물처럼 걸어요(4%), 점핑점핑해요(4%), 꼬리를 떼어요(4%), 우리 모두 다같이(4%), 후굴자세 해봐요(3%), 후다닥 붙여요(3%), 후다닥 집어요(3%), 줄넘기 해요(3%), 윗몸 말며 공을 전달해요(3%), 알록달록 붙여요(3%), 거북이 스트레칭(3%), 낚시를 해요(2%), 공을 옮겨요(옆)(2%), 끌어요 당겨요(2%), 엉금엉금 기어요(2%), 지그재그 달려요(2%), 공 받고 던져요(2%), 인사 체조(2%)",국민체력100 운동처방 · 유아기 76개월 순발력 미달,,유아기,순발력,미달
prescription:유아기-76-F-심폐지구력-1,prescription,"유아기 76개월 여자 중 심폐지구력 1등급인 129명에게 처방된 본운동: 밴드를 당겨요(10%), 영차영차 올라요(9%), 힘차게 던져요(6%), 알록달록 공을 옮겨요(5%), 빌리보를 밀어요(5%), 후굴자세 해봐요(4%), 동물처럼 걸어요(4%), 후다닥 집어요(4%), 지그재그 달려요(4%), 낚시를 해요(3%), 알록달록 붙여요(3%), 점핑점핑해요(3%), 윗몸 말며 공을 전달해요(3%), 우리 모두 다같이(3%), 거북이 스트레칭(3%), 후다닥 붙여요(2%), 공을 옮겨요(옆)(2%), 꼬리를 떼어요(2%), 끌어요 당겨요(2%), 줄넘기 해요(2%), 소방훈련 해요(2%)",국민체력100 운동처방 · 유아기 76개월 심폐지구력 1등급,,유아기,심폐지구력,1
prescription:유아기-76-F-심폐지구력-2,prescription,"유아기 76개월 여자 중 심폐지구력 2등급인 71명에게 처방된 본운동: 밴드를 당겨요(8%), 영차영차 올라요(7%), 우리 모두 다같이(5%), 빌리보를 밀어요(5%), 알록달록 공을 옮겨요(5%), 윗몸 말며 공을 전달해요(4%), 꼬리를 떼어요(4%), 힘차게 던져요(4%), 점핑점핑해요(4%), 후굴자세 해봐요(4%), 동물처럼 걸어요(4%), 낚시를 해요(4%), 알록달록 붙여요(4%), 지그재그 달려요(4%), 공을 옮겨요(옆)(3%), 엉금엉금 기어요(2%), 공 받고 던져요(2%), 후다닥 집어요(2%), 공을 옮겨요(앞)(2%), 후다닥 붙여요(2%), 거북이 스트레칭(2%)",국민체력100 운동처방 · 유아기 76개월 심폐지구력 2등급,,유아기,심폐지구력,2
