age_group,age_lo,age_hi,age_unit,sex,factor,item_code,item_name,bin_lo,bin_hi,count,ratio
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,891,0.0823
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,680,0.0628
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,678,0.0626
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,662,0.0611
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,995,0.0919
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,949,0.0876
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,1237,0.1142
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,1193,0.1101
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,1554,0.1435
성인,45,49,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,1993,0.184
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,0,10,807,0.0744
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,10,20,741,0.0683
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,20,30,652,0.0601
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,30,40,203,0.0187
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,40,50,1598,0.1473
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,50,60,703,0.0648
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,60,70,1201,0.1107
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,70,80,736,0.0679
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,80,90,2030,0.1872
성인,45,49,세,M,근지구력,019,교차윗몸일으키기,90,100,2175,0.2005
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,0,10,231,0.0768
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,10,20,191,0.0635
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,20,30,179,0.0595
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,30,40,64,0.0213
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,40,50,520,0.173
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,50,60,192,0.0639
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,60,70,451,0.15
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,70,80,164,0.0546
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,80,90,512,0.1703
성인,45,49,세,M,심폐지구력,020,왕복오래달리기,90,100,502,0.167
성인,45,49,세,M,근력,028,상대악력,0,10,593,0.0528
성인,45,49,세,M,근력,028,상대악력,10,20,377,0.0335
성인,45,49,세,M,근력,028,상대악력,20,30,379,0.0337
성인,45,49,세,M,근력,028,상대악력,30,40,359,0.0319
성인,45,49,세,M,근력,028,상대악력,40,50,999,0.0889
성인,45,49,세,M,근력,028,상대악력,50,60,945,0.0841
성인,45,49,세,M,근력,028,상대악력,60,70,1236,0.11
성인,45,49,세,M,근력,028,상대악력,70,80,1213,0.1079
성인,45,49,세,M,근력,028,상대악력,80,90,2371,0.2109
성인,45,49,세,M,근력,028,상대악력,90,100,2768,0.2463
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,0,10,79,0.0622
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,10,20,52,0.0409
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,20,30,49,0.0386
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,30,40,50,0.0394
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,40,50,118,0.0929
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,50,60,106,0.0835
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,60,70,119,0.0937
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,70,80,111,0.0874
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,80,90,266,0.2094
성인,45,49,세,M,심폐지구력,035,트레드밀VO2max,90,100,320,0.252
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,0,10,372,0.0534
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,10,20,255,0.0366
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,20,30,221,0.0318
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,30,40,224,0.0322
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,40,50,608,0.0874
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,50,60,529,0.076
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,60,70,778,0.1118
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,70,80,683,0.0981
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,80,90,1492,0.2144
성인,45,49,세,M,심폐지구력,037,스텝검사VO2max,90,100,1798,0.2583
성인,45,49,세,M,민첩성,040,반응시간,0,10,641,0.0772
성인,45,49,세,M,민첩성,040,반응시간,10,20,458,0.0552
성인,45,49,세,M,민첩성,040,반응시간,20,30,494,0.0595
성인,45,49,세,M,민첩성,040,반응시간,30,40,436,0.0525
성인,45,49,세,M,민첩성,040,반응시간,40,50,355,0.0428
성인,45,49,세,M,민첩성,040,반응시간,50,60,311,0.0375
성인,45,49,세,M,민첩성,040,반응시간,60,70,1317,0.1587
성인,45,49,세,M,민첩성,040,반응시간,70,80,1169,0.1408
성인,45,49,세,M,민첩성,040,반응시간,80,90,1382,0.1665
성인,45,49,세,M,민첩성,040,반응시간,90,100,1738,0.2094
성인,45,49,세,M,순발력,041,성인체공시간,0,10,283,0.0758
성인,45,49,세,M,순발력,041,성인체공시간,10,20,206,0.0552
성인,45,49,세,M,순발력,041,성인체공시간,20,30,212,0.0568
성인,45,49,세,M,순발력,041,성인체공시간,30,40,204,0.0546
성인,45,49,세,M,순발력,041,성인체공시간,40,50,26,0.007
성인,45,49,세,M,순발력,041,성인체공시간,50,60,29,0.0078
성인,45,49,세,M,순발력,041,성인체공시간,60,70,378,0.1012
성인,45,49,세,M,순발력,041,성인체공시간,70,80,345,0.0924
성인,45,49,세,M,순발력,041,성인체공시간,80,90,958,0.2565
성인,45,49,세,M,순발력,041,성인체공시간,90,100,1094,0.2929
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,648,0.0888
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,514,0.0704
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,509,0.0697
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,502,0.0688
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,666,0.0913
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,641,0.0878
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,800,0.1096
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,744,0.1019
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,1005,0.1377
성인,45,49,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,1269,0.1739
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,0,10,689,0.0944
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,10,20,274,0.0375
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,20,30,528,0.0723
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,30,40,298,0.0408
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,40,50,780,0.1069
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,50,60,479,0.0656
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,60,70,764,0.1047
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,70,80,732,0.1003
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,80,90,1257,0.1722
성인,45,49,세,F,근지구력,019,교차윗몸일으키기,90,100,1498,0.2052
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,0,10,138,0.0996
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,10,20,179,0.1291
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,20,30,141,0.1017
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,30,40,55,0.0397
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,40,50,227,0.1638
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,50,60,138,0.0996
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,60,70,158,0.114
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,70,80,70,0.0505
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,80,90,124,0.0895
성인,45,49,세,F,심폐지구력,020,왕복오래달리기,90,100,156,0.1126
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,0,10,104,0.0753
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,10,20,72,0.0521
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,20,30,84,0.0608
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,30,40,77,0.0557
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,40,50,24,0.0174
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,50,60,11,0.008
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,60,70,184,0.1331
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,70,80,193,0.1397
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,80,90,280,0.2026
성인,45,49,세,F,민첩성,021,10m4회왕복달리기,90,100,353,0.2554
성인,45,49,세,F,순발력,022,제자리멀리뛰기,0,10,288,0.0754
성인,45,49,세,F,순발력,022,제자리멀리뛰기,10,20,222,0.0581
성인,45,49,세,F,순발력,022,제자리멀리뛰기,20,30,241,0.0631
성인,45,49,세,F,순발력,022,제자리멀리뛰기,30,40,152,0.0398
성인,45,49,세,F,순발력,022,제자리멀리뛰기,40,50,226,0.0591
성인,45,49,세,F,순발력,022,제자리멀리뛰기,50,60,131,0.0343
성인,45,49,세,F,순발력,022,제자리멀리뛰기,60,70,425,0.1112
성인,45,49,세,F,순발력,022,제자리멀리뛰기,70,80,405,0.106
성인,45,49,세,F,순발력,022,제자리멀리뛰기,80,90,768,0.201
성인,45,49,세,F,순발력,022,제자리멀리뛰기,90,100,963,0.252
성인,45,49,세,F,근력,028,상대악력,0,10,365,0.0458
성인,45,49,세,F,근력,028,상대악력,10,20,216,0.0271
성인,45,49,세,F,근력,028,상대악력,20,30,218,0.0273
성인,45,49,세,F,근력,028,상대악력,30,40,197,0.0247
성인,45,49,세,F,근력,028,상대악력,40,50,565,0.0708
성인,45,49,세,F,근력,028,상대악력,50,60,525,0.0658
성인,45,49,세,F,근력,028,상대악력,60,70,780,0.0978
성인,45,49,세,F,근력,028,상대악력,70,80,779,0.0976
성인,45,49,세,F,근력,028,상대악력,80,90,2010,0.2519
성인,45,49,세,F,근력,028,상대악력,90,100,2323,0.2912
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,0,10,51,0.0342
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,10,20,26,0.0174
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,20,30,23,0.0154
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,30,40,20,0.0134
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,40,50,76,0.051
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,50,60,57,0.0383
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,60,70,117,0.0785
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,70,80,115,0.0772
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,80,90,470,0.3154
성인,45,49,세,F,심폐지구력,035,트레드밀VO2max,90,100,535,0.3591
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,0,10,272,0.0534
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,10,20,171,0.0336
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,20,30,152,0.0298
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,30,40,155,0.0304
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,40,50,314,0.0616
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,50,60,301,0.0591
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,60,70,452,0.0887
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,70,80,400,0.0785
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,80,90,1347,0.2644
성인,45,49,세,F,심폐지구력,037,스텝검사VO2max,90,100,1530,0.3004
성인,45,49,세,F,민첩성,040,반응시간,0,10,441,0.0752
성인,45,49,세,F,민첩성,040,반응시간,10,20,331,0.0565
성인,45,49,세,F,민첩성,040,반응시간,20,30,325,0.0554
성인,45,49,세,F,민첩성,040,반응시간,30,40,315,0.0537
성인,45,49,세,F,민첩성,040,반응시간,40,50,688,0.1173
성인,45,49,세,F,민첩성,040,반응시간,50,60,629,0.1073
성인,45,49,세,F,민첩성,040,반응시간,60,70,857,0.1462
성인,45,49,세,F,민첩성,040,반응시간,70,80,808,0.1378
성인,45,49,세,F,민첩성,040,반응시간,80,90,634,0.1081
성인,45,49,세,F,민첩성,040,반응시간,90,100,835,0.1424
성인,45,49,세,F,순발력,041,성인체공시간,0,10,259,0.0753
성인,45,49,세,F,순발력,041,성인체공시간,10,20,189,0.055
성인,45,49,세,F,순발력,041,성인체공시간,20,30,198,0.0576
성인,45,49,세,F,순발력,041,성인체공시간,30,40,185,0.0538
성인,45,49,세,F,순발력,041,성인체공시간,40,50,321,0.0933
성인,45,49,세,F,순발력,041,성인체공시간,50,60,288,0.0837
성인,45,49,세,F,순발력,041,성인체공시간,60,70,425,0.1236
성인,45,49,세,F,순발력,041,성인체공시간,70,80,420,0.1221
성인,45,49,세,F,순발력,041,성인체공시간,80,90,466,0.1355
성인,45,49,세,F,순발력,041,성인체공시간,90,100,688,0.2001
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,815,0.082
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,665,0.0669
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,642,0.0646
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,619,0.0623
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,1040,0.1047
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,967,0.0973
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,1143,0.115
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,1099,0.1106
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,1299,0.1307
성인,50,54,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,1646,0.1657
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,0,10,699,0.0701
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,10,20,519,0.0521
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,20,30,530,0.0532
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,30,40,224,0.0225
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,40,50,1306,0.1311
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,50,60,783,0.0786
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,60,70,1240,0.1244
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,70,80,1017,0.1021
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,80,90,1666,0.1672
성인,50,54,세,M,근지구력,019,교차윗몸일으키기,90,100,1981,0.1988
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,0,10,236,0.0914
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,10,20,113,0.0437
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,20,30,201,0.0778
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,30,40,77,0.0298
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,40,50,386,0.1494
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,50,60,300,0.1161
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,60,70,299,0.1158
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,70,80,257,0.0995
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,80,90,314,0.1216
성인,50,54,세,M,심폐지구력,020,왕복오래달리기,90,100,400,0.1549
성인,50,54,세,M,근력,028,상대악력,0,10,478,0.0461
성인,50,54,세,M,근력,028,상대악력,10,20,294,0.0284
성인,50,54,세,M,근력,028,상대악력,20,30,283,0.0273
성인,50,54,세,M,근력,028,상대악력,30,40,254,0.0245
성인,50,54,세,M,근력,028,상대악력,40,50,839,0.081
성인,50,54,세,M,근력,028,상대악력,50,60,813,0.0785
성인,50,54,세,M,근력,028,상대악력,60,70,1184,0.1143
성인,50,54,세,M,근력,028,상대악력,70,80,1128,0.1089
성인,50,54,세,M,근력,028,상대악력,80,90,2353,0.2271
성인,50,54,세,M,근력,028,상대악력,90,100,2734,0.2639
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,0,10,75,0.0554
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,10,20,40,0.0296
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,20,30,51,0.0377
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,30,40,46,0.034
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,40,50,109,0.0806
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,50,60,103,0.0761
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,60,70,138,0.102
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,70,80,118,0.0872
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,80,90,304,0.2247
성인,50,54,세,M,심폐지구력,035,트레드밀VO2max,90,100,369,0.2727
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,0,10,347,0.0541
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,10,20,216,0.0337
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,20,30,220,0.0343
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,30,40,206,0.0321
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,40,50,498,0.0776
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,50,60,462,0.072
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,60,70,647,0.1008
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,70,80,616,0.096
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,80,90,1463,0.228
성인,50,54,세,M,심폐지구력,037,스텝검사VO2max,90,100,1743,0.2716
성인,50,54,세,M,민첩성,040,반응시간,0,10,593,0.0767
성인,50,54,세,M,민첩성,040,반응시간,10,20,432,0.0559
성인,50,54,세,M,민첩성,040,반응시간,20,30,445,0.0576
성인,50,54,세,M,민첩성,040,반응시간,30,40,415,0.0537
성인,50,54,세,M,민첩성,040,반응시간,40,50,439,0.0568
성인,50,54,세,M,민첩성,040,반응시간,50,60,339,0.0439
성인,50,54,세,M,민첩성,040,반응시간,60,70,1112,0.1439
성인,50,54,세,M,민첩성,040,반응시간,70,80,1138,0.1473
성인,50,54,세,M,민첩성,040,반응시간,80,90,1228,0.1589
성인,50,54,세,M,민첩성,040,반응시간,90,100,1586,0.2053
성인,50,54,세,M,순발력,041,성인체공시간,0,10,252,0.0789
성인,50,54,세,M,순발력,041,성인체공시간,10,20,152,0.0476
성인,50,54,세,M,순발력,041,성인체공시간,20,30,220,0.0689
성인,50,54,세,M,순발력,041,성인체공시간,30,40,122,0.0382
성인,50,54,세,M,순발력,041,성인체공시간,40,50,128,0.0401
성인,50,54,세,M,순발력,041,성인체공시간,50,60,56,0.0175
성인,50,54,세,M,순발력,041,성인체공시간,60,70,576,0.1803
성인,50,54,세,M,순발력,041,성인체공시간,70,80,473,0.148
성인,50,54,세,M,순발력,041,성인체공시간,80,90,570,0.1784
성인,50,54,세,M,순발력,041,성인체공시간,90,100,646,0.2022
성인,50,54,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,837,0.0834
성인,50,54,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,637,0.0635
